longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household,monthly_rent,roi,neighborhood_investment,sell_speed,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-118.14,34.69,34.0,1439.0,327.0,708.0,298.0,3.2699,100000.0,4.828859060402684,0.22724113968033358,2.3758389261744965,500.0,4.985484165922826,Low,Slow,False,True,False,False,False
-118.14,34.69,48.0,1379.0,327.0,696.0,304.0,2.1167,94900.0,4.536184210526316,0.23712835387962292,2.289473684210526,500.0,7.202261323289686,Low,Slow,False,True,False,False,False
-118.28,34.76,19.0,3430.0,601.0,1817.0,571.0,4.7875,163600.0,6.007005253940456,0.1752186588921283,3.182136602451839,500.0,4.274327688490853,Low,Slow,False,True,False,False,False
-118.19,34.77,16.0,2035.0,370.0,704.0,330.0,2.1979,146400.0,6.166666666666667,0.18181818181818182,2.1333333333333333,500.0,4.797634800720625,Low,Slow,False,True,False,False,False
-118.2,34.69,5.0,9076.0,1503.0,7694.0,1278.0,4.875,163400.0,7.101721439749609,0.1656015866020273,6.020344287949921,500.0,5.247996416575125,Low,Slow,False,True,False,False,False
-118.17,34.69,12.0,4881.0,803.0,2188.0,724.0,4.1667,171900.0,6.74171270718232,0.16451546814177423,3.022099447513812,500.0,2.0,Low,Slow,False,True,False,False,False
-118.17,34.68,13.0,5341.0,773.0,2288.0,724.0,6.6772,185600.0,7.37707182320442,0.14472945141359295,3.160220994475138,500.0,5.650078755240454,Low,Slow,False,True,False,False,False
-118.19,34.67,8.0,11275.0,1822.0,5731.0,1692.0,5.0285,167900.0,6.66371158392435,0.16159645232815964,3.387115839243499,500.0,3.936100841185369,Low,Slow,False,True,False,False,False
-118.17,34.67,5.0,8352.0,1555.0,3723.0,1389.0,4.5659,140300.0,6.012958963282937,0.18618295019157088,2.6803455723542116,500.0,4.084155645290048,Low,Slow,False,True,False,False,False
-118.19,34.65,33.0,1781.0,326.0,913.0,314.0,3.9963,126800.0,5.671974522292993,0.18304323413812465,2.9076433121019107,500.0,2.00215025535696,Low,Slow,False,True,False,False,False
-118.17,34.66,9.0,1561.0,253.0,731.0,233.0,5.7049,173200.0,6.6995708154506435,0.1620755925688661,3.1373390557939915,500.0,3.929048896921194,Low,Slow,False,True,False,False,False
-118.22,34.67,28.0,2357.0,408.0,1162.0,384.0,4.3636,179700.0,6.138020833333333,0.17310140008485364,3.0260416666666665,500.0,5.36295867676262,Low,Slow,False,True,False,False,False
-118.23,34.66,25.0,2627.0,387.0,1059.0,338.0,3.6382,138200.0,7.772189349112426,0.14731633041492195,3.133136094674556,500.0,5.624678279548204,Low,Slow,False,True,False,False,False
-118.22,34.66,17.0,3810.0,662.0,1867.0,586.0,4.9,152400.0,6.501706484641638,0.17375328083989502,3.1860068259385668,500.0,5.2786335825507305,Low,Slow,False,True,False,False,False
-118.21,34.65,17.0,4001.0,814.0,2313.0,756.0,3.0441,140100.0,5.292328042328043,0.2034491377155711,3.0595238095238093,500.0,4.6045679180922185,Low,Slow,False,True,False,False,False
-118.23,34.65,17.0,1827.0,348.0,766.0,335.0,3.5673,136300.0,5.453731343283582,0.19047619047619047,2.2865671641791043,500.0,5.280957248257739,Low,Slow,False,True,False,False,False
-118.27,34.68,19.0,552.0,129.0,314.0,106.0,3.2125,185400.0,5.2075471698113205,0.23369565217391305,2.9622641509433962,527.957766065628,2.20227971312388,Low,Slow,False,True,False,False,False
-118.29,34.65,18.0,6893.0,1372.0,2837.0,1221.0,3.3173,218400.0,5.645372645372645,0.19904250689104888,2.3235053235053234,500.0,3.7377206698667695,Low,Slow,False,True,False,False,False
-118.32,34.62,31.0,1398.0,273.0,884.0,299.0,4.8409,264900.0,4.6755852842809364,0.19527896995708155,2.9565217391304346,575.4600613770563,2.6246375577856846,Low,Slow,False,True,False,False,False
-118.38,34.58,18.0,1859.0,375.0,913.0,372.0,4.3456,148900.0,4.997311827956989,0.20172135556750942,2.454301075268817,500.0,2.779951630831486,Low,Slow,False,True,False,False,False
-118.61,34.73,25.0,3080.0,587.0,1558.0,510.0,5.0839,156700.0,6.03921568627451,0.19058441558441558,3.0549019607843135,500.0,6.338411037600913,Low,Slow,False,True,False,False,False
-118.4,34.7,10.0,4122.0,814.0,2164.0,710.0,4.2941,151600.0,5.805633802816901,0.19747695293546821,3.047887323943662,500.0,2.0,Low,Slow,False,True,False,False,False
-117.92,34.63,34.0,81.0,26.0,53.0,14.0,1.4091,137500.0,5.785714285714286,0.32098765432098764,3.7857142857142856,500.0,6.4122075613279055,Low,Slow,False,True,False,False,False
-117.92,34.59,7.0,681.0,125.0,485.0,104.0,2.7396,125600.0,6.548076923076923,0.18355359765051396,4.663461538461538,500.0,6.951366348767087,Low,Slow,False,True,False,False,False
-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946,132700.0,5.618618618618618,0.1888473187243898,3.5725725725725725,500.0,4.466999355657549,Low,Slow,False,True,False,False,False
-117.9,34.53,8.0,3484.0,647.0,2169.0,619.0,3.9766,135800.0,5.6284329563812605,0.1857060849598163,3.504038772213247,500.0,7.479080078629971,Low,Slow,False,True,False,False,False
-117.96,34.53,10.0,2907.0,559.0,1681.0,531.0,3.8594,141000.0,5.47457627118644,0.19229446164430686,3.1657250470809792,500.0,4.158638924766147,Low,Slow,False,True,False,False,False
-117.98,34.53,13.0,2815.0,535.0,1492.0,491.0,4.0945,135700.0,5.733197556008147,0.19005328596802842,3.0386965376782076,500.0,4.199206011506656,Low,Slow,False,True,False,False,False
-118.09,34.63,31.0,1537.0,416.0,1239.0,397.0,1.9722,99200.0,3.8715365239294712,0.27065712426805466,3.1209068010075565,500.0,4.6476766177232225,Low,Slow,False,True,False,False,False
-118.02,34.62,38.0,248.0,55.0,261.0,53.0,2.1413,96900.0,4.679245283018868,0.2217741935483871,4.9245283018867925,500.0,7.175063567311362,Low,Slow,False,True,False,False,False
-118.18,34.63,19.0,3562.0,606.0,1677.0,578.0,4.1573,228100.0,6.162629757785467,0.17012914093206064,2.9013840830449826,500.0,2.0,Low,Slow,False,True,False,False,False
-118.17,34.61,7.0,2465.0,336.0,978.0,332.0,7.1381,292200.0,7.424698795180723,0.13630831643002028,2.9457831325301207,500.0,2.0,Low,Slow,False,True,False,False,False
-118.16,34.6,2.0,11008.0,1549.0,4098.0,1367.0,6.4865,204400.0,8.052670080468179,0.14071584302325582,2.997805413313826,628.3939102388434,4.558452622403936,Low,Slow,False,True,False,False,False
-118.12,34.6,33.0,2189.0,497.0,1459.0,443.0,2.3958,94500.0,4.941309255079007,0.22704431247144816,3.293453724604966,500.0,7.302191585281409,Low,Slow,False,True,False,False,False
-118.15,34.59,33.0,2111.0,429.0,1067.0,397.0,3.7344,111400.0,5.317380352644836,0.20322122216958788,2.6876574307304786,500.0,8.897863672902858,Low,Medium,False,True,False,False,False
-118.16,34.6,5.0,7294.0,1139.0,3123.0,930.0,4.9904,154100.0,7.843010752688172,0.15615574444749108,3.358064516129032,500.0,6.755641304280292,Low,Slow,False,True,False,False,False
-118.21,34.56,12.0,2472.0,408.0,1048.0,380.0,4.7097,262100.0,6.505263157894737,0.1650485436893204,2.7578947368421054,500.0,4.391187077165475,Low,Slow,False,True,False,False,False
-118.22,34.63,4.0,14348.0,2145.0,5839.0,1806.0,5.3799,222400.0,7.944629014396456,0.14949818790075273,3.233111849390919,500.0,3.4047424925368523,Low,Slow,False,True,False,False,False
-118.21,34.64,16.0,2573.0,427.0,1273.0,426.0,5.9508,181100.0,6.039906103286385,0.16595413913719392,2.988262910798122,500.0,3.505054784075964,Low,Slow,False,True,False,False,False
-118.12,34.58,13.0,2614.0,650.0,1949.0,537.0,2.0547,102600.0,4.867783985102421,0.2486610558530987,3.629422718808194,500.0,6.794768169695714,Low,Slow,False,True,False,False,False
-118.13,34.58,29.0,2370.0,475.0,1746.0,483.0,3.7464,113500.0,4.906832298136646,0.20042194092827004,3.6149068322981366,500.0,5.173778899005761,Low,Slow,False,True,False,False,False
-118.14,34.57,6.0,9882.0,1892.0,4892.0,1621.0,3.7636,167600.0,6.096236890808143,0.19145921878162314,3.0178901912399754,918.3922422225675,6.173740370285119,Low,Slow,False,True,False,False,False
-118.12,34.56,5.0,6446.0,1154.0,3427.0,1104.0,3.9936,148500.0,5.838768115942029,0.17902575240459198,3.1041666666666665,500.0,4.882817745541007,Low,Slow,False,True,False,False,False
-118.1,34.58,32.0,1489.0,306.0,774.0,267.0,3.275,103500.0,5.5767790262172285,0.20550705171255876,2.898876404494382,747.6400162345576,7.911522855056388,Low,Slow,False,True,False,False,False
-118.1,34.58,29.0,2843.0,603.0,1517.0,573.0,2.6658,106900.0,4.961605584642234,0.21209989447766445,2.6474694589877834,500.0,4.978871305374025,Low,Slow,False,True,False,False,False
-118.1,34.57,7.0,20377.0,4335.0,11973.0,3933.0,3.3086,138100.0,5.181032290872108,0.21273985375668647,3.044241037376049,500.0,7.254425947661526,Low,Slow,False,True,False,False,False
-118.09,34.57,4.0,9761.0,1683.0,4970.0,1535.0,4.5266,142900.0,6.3589576547231275,0.1724208585185944,3.237785016286645,500.0,2.4393821939717903,Low,Slow,False,True,False,False,False
-118.08,34.58,5.0,1113.0,186.0,631.0,168.0,4.1719,146600.0,6.625,0.16711590296495957,3.755952380952381,500.0,3.0132142309122143,Low,Slow,False,True,False,False,False
-118.07,34.58,34.0,3416.0,601.0,1929.0,567.0,4.0147,107400.0,6.0246913580246915,0.1759367681498829,3.4021164021164023,500.0,9.133139831810947,Low,Medium,False,True,False,False,False
-118.06,34.58,36.0,1493.0,258.0,899.0,260.0,3.86,109300.0,5.742307692307692,0.17280643000669793,3.457692307692308,500.0,5.705200080269071,Low,Slow,False,True,False,False,False
-118.08,34.58,12.0,3851.0,857.0,2169.0,811.0,3.0101,116300.0,4.74845869297164,0.2225396001038691,2.6744759556103577,500.0,8.911123392633465,Low,Medium,False,True,False,False,False
-118.07,34.56,5.0,10264.0,1821.0,5871.0,1790.0,4.2329,145500.0,5.734078212290503,0.1774162120031177,3.2798882681564248,559.8712559576074,3.282764652845644,Low,Slow,False,True,False,False,False
-118.08,34.56,14.0,5144.0,887.0,2846.0,824.0,4.5615,137200.0,6.242718446601942,0.1724339035769829,3.453883495145631,500.0,5.520742184071264,Low,Slow,False,True,False,False,False
-118.03,34.58,4.0,9849.0,1780.0,4546.0,1598.0,4.0729,154300.0,6.163329161451815,0.1807290080211189,2.8448060075093866,500.0,6.432183272719622,Low,Slow,False,True,False,False,False
-118.02,34.57,4.0,10655.0,1706.0,5391.0,1529.0,5.083,151300.0,6.968606932635709,0.16011262318160488,3.525833878351864,500.0,3.1536881266289836,Low,Slow,False,True,False,False,False
-118.01,34.55,2.0,2701.0,530.0,1368.0,430.0,4.071,137400.0,6.28139534883721,0.19622362088115514,3.181395348837209,500.0,8.715477858499156,Low,Medium,False,True,False,False,False
-118.08,34.55,5.0,16181.0,2971.0,8152.0,2651.0,4.5237,141800.0,6.1037344398340245,0.18361040726778322,3.075066012825349,531.9067225641855,4.720626718098555,Low,Slow,False,True,False,False,False
-118.07,34.51,14.0,2798.0,459.0,1236.0,404.0,4.8667,239900.0,6.925742574257426,0.1640457469621158,3.0594059405940595,622.1195251659236,5.130074150354608,Low,Slow,False,True,False,False,False
-118.37,34.43,11.0,17339.0,2866.0,8721.0,2803.0,5.9507,225200.0,6.185872279700321,0.16529211603898725,3.1113093114520156,691.3845907220261,3.32800049448655,Low,Slow,False,True,False,False,False
-118.4,34.41,22.0,4443.0,560.0,1573.0,496.0,10.0285,500001.0,8.95766129032258,0.12604096331307674,3.1713709677419355,1834.3088479891642,11.385560130054309,Medium,Medium,True,False,False,False,False
-118.35,34.52,14.0,3490.0,592.0,1710.0,580.0,5.9171,333300.0,6.017241379310345,0.16962750716332378,2.9482758620689653,500.0,3.4068994385737725,Low,Slow,False,True,False,False,False
-118.22,34.52,7.0,4524.0,735.0,2298.0,717.0,6.5538,311600.0,6.309623430962343,0.16246684350132626,3.205020920502092,854.7553763132837,8.486300659970663,Low,Medium,False,True,False,False,False
-118.26,34.5,6.0,5813.0,908.0,2275.0,790.0,4.7778,340400.0,7.358227848101266,0.1562016170651987,2.8797468354430378,861.3776227825406,6.39472788666777,Low,Slow,False,True,False,False,False
-118.27,34.46,10.0,2184.0,405.0,1119.0,370.0,4.7437,294000.0,5.902702702702703,0.18543956043956045,3.0243243243243243,500.0,4.7148821139154915,Low,Slow,False,True,False,False,False
-118.13,34.44,10.0,2726.0,465.0,1773.0,459.0,4.8295,319100.0,5.938997821350762,0.17057960381511372,3.8627450980392157,535.4715211991039,2.0,Low,Slow,False,True,False,False,False
-117.89,34.49,12.0,3449.0,598.0,1502.0,540.0,3.7043,150800.0,6.387037037037037,0.1733835894462163,2.7814814814814817,500.0,5.146488068749519,Low,Slow,False,True,False,False,False
-117.96,34.48,32.0,1896.0,342.0,806.0,299.0,4.5769,159400.0,6.34113712374582,0.18037974683544303,2.6956521739130435,643.7475253613145,5.2129253556798645,Low,Slow,False,True,False,False,False
-117.79,34.45,18.0,2986.0,597.0,1355.0,472.0,3.2765,165000.0,6.326271186440678,0.19993302076356329,2.8707627118644066,569.9510711793605,5.197553216364675,Low,Slow,False,True,False,False,False
-118.46,34.4,12.0,25957.0,4798.0,10475.0,4490.0,4.542,195300.0,5.7810690423162585,0.18484416535038717,2.3329621380846324,500.0,7.36763817658737,Low,Slow,True,False,False,False,False
-118.5,34.45,25.0,1290.0,190.0,689.0,216.0,6.0097,220200.0,5.972222222222222,0.14728682170542637,3.189814814814815,780.2007640711323,6.45038034124428,Low,Slow,True,False,False,False,False
-118.5,34.52,3.0,6577.0,1056.0,3032.0,1004.0,5.9263,251800.0,6.550796812749004,0.1605595256195834,3.0199203187250996,500.0,3.0697186059281947,Low,Slow,False,True,False,False,False
-118.48,34.47,36.0,84.0,12.0,29.0,17.0,3.375,187500.0,4.9411764705882355,0.14285714285714285,1.7058823529411764,500.0,7.007222338008642,Low,Slow,True,False,False,False,False
-118.5,34.46,17.0,10267.0,435.0,4956.0,1483.0,5.5061,239400.0,6.923128792987188,0.042368754261225286,3.341874578556979,649.4508709701361,5.234936019168735,Low,Slow,True,False,False,False,False
-118.52,34.44,26.0,934.0,148.0,519.0,162.0,5.3209,185000.0,5.765432098765432,0.15845824411134904,3.2037037037037037,987.6543289354497,12.007240824564063,Medium,Medium,True,False,False,False,False
-118.53,34.44,19.0,3013.0,507.0,1356.0,484.0,5.1163,233200.0,6.225206611570248,0.16827082641885163,2.8016528925619837,500.0,7.017869225866587,Low,Slow,True,False,False,False,False
-118.53,34.45,26.0,828.0,149.0,508.0,158.0,5.2374,185500.0,5.2405063291139244,0.17995169082125603,3.2151898734177213,500.0,8.86100776754515,Low,Medium,True,False,False,False,False
-118.53,34.44,19.0,1285.0,195.0,650.0,193.0,6.0398,217800.0,6.658031088082901,0.1517509727626459,3.3678756476683938,500.0,7.729258017209318,Low,Slow,True,False,False,False,False
-118.52,34.46,5.0,15341.0,2527.0,7270.0,2320.0,6.1281,236200.0,6.6125,0.1647219868326706,3.1336206896551726,623.7617294233223,3.7417332530134226,Low,Slow,True,False,False,False,False
-118.53,34.45,10.0,5509.0,969.0,3002.0,959.0,5.5981,220100.0,5.744525547445256,0.17589399165002723,3.130344108446298,500.0,5.059423309242829,Low,Slow,True,False,False,False,False
-118.51,34.43,15.0,8510.0,1258.0,3733.0,1233.0,6.1082,253700.0,6.901865369018654,0.14782608695652175,3.02757502027575,985.8768788967492,11.969616381123952,Medium,Medium,True,False,False,False,False
-118.46,34.42,25.0,2988.0,525.0,1884.0,513.0,4.7007,169500.0,5.824561403508772,0.1757028112449799,3.672514619883041,676.9758045747973,10.362927260443136,Medium,Medium,True,False,False,False,False
-118.44,34.5,5.0,1514.0,220.0,1355.0,215.0,8.1344,359000.0,7.0418604651162795,0.1453104359313078,6.3023255813953485,800.8969361418692,2.0,Low,Slow,False,True,False,False,False
-118.45,34.44,16.0,13406.0,2574.0,7030.0,2440.0,4.6861,187900.0,5.494262295081967,0.19200358048634938,2.8811475409836067,515.2810067374004,8.230800181527865,Low,Medium,True,False,False,False,False
-118.49,34.43,15.0,8244.0,1409.0,4453.0,1357.0,5.4829,199600.0,6.075165806927045,0.17091217855409996,3.281503316138541,894.4942703953183,7.7138912219394395,Low,Slow,True,False,False,False,False
-118.49,34.42,23.0,4166.0,756.0,2082.0,743.0,4.4107,213400.0,5.60699865410498,0.1814690350456073,2.8021534320323016,593.8009477415986,3.1461078899000148,Low,Slow,True,False,False,False,False
-118.48,34.42,21.0,1375.0,259.0,728.0,258.0,5.0166,229000.0,5.329457364341085,0.18836363636363637,2.8217054263565893,780.5283083525874,11.404522676353944,Medium,Medium,True,False,False,False,False
-118.47,34.42,17.0,913.0,228.0,530.0,201.0,3.038,238500.0,4.54228855721393,0.2497261774370208,2.63681592039801,628.4170972809096,7.312498666238021,Low,Slow,True,False,False,False,False
-118.47,34.42,25.0,3223.0,524.0,1763.0,508.0,5.2887,183000.0,6.344488188976378,0.16258144585789636,3.470472440944882,921.7459423423638,10.478192449451669,Medium,Medium,True,False,False,False,False
-118.43,34.42,13.0,3600.0,580.0,1799.0,576.0,6.2971,218300.0,6.25,0.16111111111111112,3.123263888888889,648.6449061602387,5.052073373749189,Low,Slow,True,False,False,False,False
-118.43,34.43,5.0,21113.0,4386.0,9842.0,3886.0,4.2037,194600.0,5.433093154915079,0.20773930753564154,2.532681420483788,500.0,4.7769726949018585,Low,Slow,True,False,False,False,False
-118.55,34.44,14.0,15348.0,2366.0,7087.0,2169.0,6.3277,237700.0,7.076071922544951,0.154156893406307,3.2674043337943752,500.0,2.0,Low,Slow,False,True,False,False,False
-118.56,34.42,2.0,966.0,270.0,233.0,169.0,1.9667,450000.0,5.715976331360947,0.2795031055900621,1.378698224852071,1156.9568256677535,9.919170365167869,Low,Medium,True,False,False,False,False
-118.61,34.59,5.0,4028.0,896.0,2062.0,826.0,4.0579,167100.0,4.876513317191283,0.2224428997020854,2.49636803874092,500.0,2.0,Low,Slow,False,True,False,False,False
-118.7,34.53,5.0,14275.0,2474.0,7158.0,2311.0,5.4284,236300.0,6.176979662483773,0.17330998248686516,3.0973604500216356,500.0,6.7727150911061855,Low,Slow,False,True,False,False,False
-118.66,34.43,9.0,2356.0,469.0,1556.0,386.0,3.775,155000.0,6.103626943005182,0.19906621392190152,4.0310880829015545,500.0,2.8974402322687247,Low,Slow,False,True,False,False,False
-118.59,34.47,5.0,538.0,98.0,8733.0,105.0,4.2391,154600.0,5.123809523809523,0.1821561338289963,83.17142857142858,500.0,2.425224675526558,Low,Slow,False,True,False,False,False
-118.61,34.31,4.0,1949.0,458.0,868.0,398.0,5.0151,285200.0,4.896984924623116,0.23499230374551053,2.180904522613065,630.6837711373248,6.542903731961161,Low,Slow,True,False,False,False,False
-118.52,34.39,21.0,5477.0,1275.0,3384.0,1222.0,3.6625,228100.0,4.481996726677577,0.23279167427423772,2.769230769230769,505.5832178576038,5.291378983198131,Low,Slow,True,False,False,False,False
-118.53,34.38,18.0,2288.0,607.0,2305.0,597.0,3.227,136100.0,3.83249581239531,0.2652972027972028,3.8609715242881073,764.9572591808632,10.939254640493532,Medium,Medium,True,False,False,False,False
-118.54,34.38,18.0,2096.0,309.0,1044.0,328.0,6.8299,262100.0,6.390243902439025,0.1474236641221374,3.182926829268293,500.0,4.534889539642647,Low,Slow,True,False,False,False,False
-118.52,34.4,5.0,7748.0,1557.0,4768.0,1393.0,5.305,311200.0,5.562096195262025,0.2009550851832731,3.4228284278535535,1163.5681115590248,7.8598009975893675,Low,Slow,True,False,False,False,False
-118.53,34.37,8.0,3839.0,852.0,1342.0,593.0,3.9118,333700.0,6.473861720067454,0.22193279499869759,2.263069139966273,758.4723718055099,5.210713940604165,Low,Slow,True,False,False,False,False
-118.54,34.37,27.0,2051.0,301.0,917.0,287.0,7.6059,323700.0,7.146341463414634,0.14675767918088736,3.1951219512195124,634.3794813608724,8.074182610457639,Low,Medium,True,False,False,False,False
-118.52,34.36,5.0,4222.0,712.0,2024.0,646.0,5.8703,500001.0,6.535603715170279,0.16864045476077688,3.1331269349845203,984.7593884811811,7.388663788300173,Low,Slow,True,False,False,False,False
-118.55,34.37,21.0,7010.0,1063.0,3331.0,1038.0,6.776,278100.0,6.753371868978806,0.15164051355206848,3.2090558766859343,500.0,6.6529357460064436,Low,Slow,True,False,False,False,False
-118.56,34.37,23.0,3927.0,728.0,1984.0,707.0,4.8536,202600.0,5.554455445544554,0.18538324420677363,2.8062234794908063,500.0,9.068595339385759,Low,Medium,True,False,False,False,False
-118.55,34.41,8.0,21086.0,3945.0,9936.0,3790.0,5.8602,265100.0,5.5635883905013195,0.18709096082708906,2.621635883905013,926.1929608141694,8.718858305440094,Low,Medium,True,False,False,False,False
-118.55,34.38,24.0,6246.0,1028.0,2803.0,999.0,6.3002,282900.0,6.252252252252252,0.16458533461415306,2.805805805805806,833.110947126839,7.8914734870270316,Low,Slow,True,False,False,False,False
-118.56,34.41,4.0,17313.0,3224.0,6902.0,2707.0,5.6798,320900.0,6.395640930919837,0.18621844856466238,2.549685999261175,979.908722662872,7.424444270401818,Low,Slow,True,False,False,False,False
-118.55,34.39,16.0,8726.0,1317.0,3789.0,1279.0,6.8419,323300.0,6.822517591868648,0.15092826037130413,2.962470680218921,1075.8829477722427,6.560883033409455,Low,Slow,True,False,False,False,False
-118.61,34.38,2.0,5989.0,883.0,1787.0,613.0,6.6916,329500.0,9.769983686786297,0.1474369677742528,2.9151712887438825,500.0,2.0,Low,Slow,False,True,False,False,False
-117.86,34.24,52.0,803.0,267.0,628.0,225.0,4.1932,14999.0,3.568888888888889,0.33250311332503113,2.7911111111111113,500.0,25.0,Medium,Medium,False,True,False,False,False
-118.12,34.23,52.0,433.0,69.0,147.0,53.0,3.9583,162500.0,8.169811320754716,0.15935334872979215,2.7735849056603774,564.3000732265591,7.202952586890547,Low,Slow,False,True,False,False,False
-118.35,34.32,52.0,102.0,29.0,54.0,32.0,1.9875,191700.0,3.1875,0.28431372549019607,1.6875,688.6858675043359,9.451750132724463,Low,Medium,True,False,False,False,False
-118.38,34.3,39.0,1622.0,355.0,903.0,314.0,4.1125,183000.0,5.165605095541402,0.21886559802712702,2.875796178343949,683.618006758252,9.611977351464068,Low,Medium,True,False,False,False,False
-118.29,34.36,34.0,503.0,99.0,275.0,68.0,4.5491,375000.0,7.397058823529412,0.19681908548707752,4.044117647058823,1173.7263318105065,2.5436120033204745,Low,Slow,False,True,False,False,False
-119.53,37.34,26.0,4047.0,702.0,571.0,199.0,2.3482,179500.0,20.33668341708543,0.17346182357301704,2.869346733668342,500.0,5.388282109534448,Low,Slow,False,True,False,False,False
-119.51,37.32,14.0,362.0,78.0,88.0,39.0,3.5893,214300.0,9.282051282051283,0.2154696132596685,2.2564102564102564,624.4348726704671,3.698187262041105,Low,Slow,False,True,False,False,False
-119.56,37.29,14.0,2391.0,451.0,798.0,308.0,3.0924,114600.0,7.762987012987013,0.18862400669176077,2.590909090909091,500.0,6.587075347415844,Low,Slow,False,True,False,False,False
-119.45,37.21,17.0,3538.0,726.0,1603.0,629.0,2.9449,95600.0,5.624801271860095,0.2052006783493499,2.548489666136725,500.0,8.380180367272514,Low,Medium,False,True,False,False,False
-119.65,37.09,17.0,1280.0,254.0,707.0,267.0,3.55,106300.0,4.794007490636704,0.1984375,2.647940074906367,500.0,4.33198823434704,Low,Slow,False,True,False,False,False
-119.59,37.39,19.0,3273.0,611.0,1164.0,481.0,3.5446,106500.0,6.8045738045738045,0.18667888787045525,2.41995841995842,500.0,6.94861024788099,Low,Slow,False,True,False,False,False
-119.66,37.39,10.0,2106.0,410.0,1003.0,397.0,2.7813,124100.0,5.30478589420655,0.19468186134852802,2.526448362720403,500.0,6.307335303916923,Low,Slow,False,True,False,False,False
-119.68,37.35,13.0,2307.0,386.0,925.0,347.0,3.1326,119800.0,6.648414985590778,0.16731686172518423,2.6657060518731988,642.1984484797481,9.429975187952317,Low,Medium,False,True,False,False,False
-119.72,37.38,16.0,2131.0,424.0,989.0,369.0,2.6071,103700.0,5.775067750677507,0.1989676208352886,2.6802168021680215,500.0,5.752170005806533,Low,Slow,False,True,False,False,False
-119.65,37.32,11.0,2161.0,448.0,820.0,405.0,2.3565,122300.0,5.335802469135802,0.2073114298935678,2.0246913580246915,500.0,5.783540273189742,Low,Slow,False,True,False,False,False
-119.64,37.31,15.0,2654.0,530.0,1267.0,489.0,2.8393,104400.0,5.427402862985685,0.199698568198945,2.591002044989775,500.0,7.087055000853843,Low,Slow,False,True,False,False,False
-119.6,37.29,13.0,1722.0,325.0,712.0,269.0,2.625,137500.0,6.401486988847584,0.18873403019744484,2.646840148698885,647.4583394190302,5.616973646384955,Low,Slow,False,True,False,False,False
-119.62,37.33,7.0,3389.0,621.0,1268.0,474.0,3.0224,147800.0,7.149789029535865,0.18323989377397462,2.6751054852320677,500.0,3.9894444098118385,Low,Slow,False,True,False,False,False
-119.91,37.23,17.0,2171.0,389.0,1042.0,375.0,3.625,94400.0,5.789333333333333,0.17918010133578996,2.7786666666666666,500.0,6.2086470834767145,Low,Slow,False,True,False,False,False
-119.85,37.1,8.0,828.0,168.0,413.0,146.0,3.375,80700.0,5.671232876712328,0.2028985507246377,2.828767123287671,500.0,8.179498171934133,Low,Medium,False,True,False,False,False
-119.68,37.19,10.0,3113.0,589.0,1508.0,512.0,2.8167,96100.0,6.080078125,0.18920655316415033,2.9453125,500.0,10.737670795129677,Medium,Medium,False,True,False,False,False
-119.77,37.19,8.0,5212.0,872.0,2383.0,857.0,4.1099,113600.0,6.081680280046674,0.16730621642363777,2.780630105017503,500.0,6.097539288620071,Low,Slow,False,True,False,False,False
-119.67,37.27,13.0,5087.0,981.0,2284.0,913.0,2.7413,123100.0,5.571741511500548,0.19284450560251623,2.501642935377875,500.0,6.84916609537617,Low,Slow,False,True,False,False,False
-120.31,37.11,38.0,1696.0,301.0,985.0,278.0,2.4054,112500.0,6.100719424460432,0.17747641509433962,3.5431654676258995,500.0,6.396519105285824,Low,Slow,False,True,False,False,False
-120.35,37.04,37.0,1495.0,292.0,858.0,275.0,2.9306,46300.0,5.4363636363636365,0.19531772575250836,3.12,500.0,13.343910412664048,Medium,Medium,False,True,False,False,False
-120.25,37.04,21.0,1724.0,317.0,1006.0,290.0,3.2868,91700.0,5.944827586206896,0.18387470997679814,3.4689655172413794,500.0,7.494679841300509,Low,Slow,False,True,False,False,False
-120.16,37.12,29.0,1995.0,392.0,1261.0,354.0,1.9073,79200.0,5.635593220338983,0.19649122807017544,3.562146892655367,500.0,10.114448796377797,Medium,Medium,False,True,False,False,False
-120.27,37.11,18.0,1277.0,234.0,674.0,238.0,2.6694,75900.0,5.3655462184873945,0.18324197337509787,2.831932773109244,613.5853176235712,10.594018766839742,Medium,Medium,False,True,False,False,False
-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,1.5319,50500.0,4.521929824561403,0.2259941804073715,2.817982456140351,500.0,12.559319060154372,Medium,Medium,False,True,False,False,False
-120.26,37.11,33.0,1097.0,254.0,627.0,253.0,1.2794,50700.0,4.335968379446641,0.2315405651777575,2.4782608695652173,500.0,12.364772793737504,Medium,Medium,False,True,False,False,False
-120.27,37.12,42.0,1142.0,236.0,597.0,210.0,1.7279,52300.0,5.438095238095238,0.20665499124343256,2.842857142857143,500.0,10.48531505400548,Medium,Medium,False,True,False,False,False
-120.27,37.12,36.0,1219.0,258.0,639.0,245.0,1.9464,57000.0,4.975510204081632,0.21164889253486463,2.6081632653061226,500.0,13.606496103851892,Medium,Medium,False,True,False,False,False
